"Nutzer-ID";"Nutzername";"Datum";"Tätigkeit";"Kategorie";"Arbeitsbeginn";"Arbeitsende";"Dauer in Minuten";"Notiz";"bearbeitet";"nachgetragen"
"user_1";"Nutzer 1";"08.04.2026";"Kurzfreigabe";"Marketing Zentral";"09:00";"09:12";"12";"kurze Session";"nein";"nein"
"user_1";"Nutzer 1";"08.04.2026";"Event-Rückfrage";"Eventplanung";"09:20";"09:55";"35";"";"nein";"nein"
"user_1";"Nutzer 1";"08.04.2026";"Netzwerk-Telefonat";"Netzwerk";"10:10";"10:55";"45";"";"nein";"nein"
"user_1";"Nutzer 1";"08.04.2026";"Flächenrunde";"Fläche";"12:25";"13:20";"55";"";"nein";"ja"
"user_1";"Nutzer 1";"08.04.2026";"Tagesabschluss";"Organisation";"15:05";"15:25";"20";"";"nein";"nein"
"user_1";"Nutzer 1";"09.04.2026";"Konzeptarbeit";"Eventplanung";"08:00";"10:45";"165";"ruhiger Fokusblock";"nein";"nein"
"user_1";"Nutzer 1";"09.04.2026";"Ausarbeitung";"Marketing Zentral";"11:20";"13:50";"150";"";"nein";"nein"
"user_1";"Nutzer 1";"09.04.2026";"Dokumentation";"Administration";"14:20";"15:40";"80";"";"nein";"ja"
"user_1";"Nutzer 1";"10.04.2026";"Planung";"Organisation";"08:30";"09:30";"60";"";"nein";"nein"
"user_1";"Nutzer 1";"10.04.2026";"Teammeeting";"Meetings";"10:00";"11:15";"75";"";"nein";"nein"
"user_1";"Nutzer 1";"10.04.2026";"Kampagnenarbeit";"Eventplanung";"12:15";"14:25";"130";"";"nein";"nein"
"user_1";"Nutzer 1";"10.04.2026";"Nachbereitung";"Administration";"15:15";"16:05";"50";"";"ja";"nein"
"user_1";"Nutzer 1";"13.04.2026";"Inbox-Check";"Organisation";"08:15";"08:25";"10";"";"ja";"nein"
"user_1";"Nutzer 1";"13.04.2026";"Abstimmung Filiale";"Meetings";"08:25";"08:50";"25";"";"nein";"nein"
"user_1";"Nutzer 1";"13.04.2026";"Kurzfreigabe";"Marketing Zentral";"09:00";"09:12";"12";"kurze Session";"nein";"nein"
"user_1";"Nutzer 1";"13.04.2026";"Event-Rückfrage";"Eventplanung";"09:20";"09:55";"35";"";"nein";"nein"
"user_1";"Nutzer 1";"13.04.2026";"Netzwerk-Telefonat";"Netzwerk";"10:10";"10:55";"45";"";"nein";"nein"
"user_1";"Nutzer 1";"13.04.2026";"Flächenrunde";"Fläche";"12:25";"13:20";"55";"";"nein";"ja"
"user_1";"Nutzer 1";"13.04.2026";"Tagesabschluss";"Organisation";"15:05";"15:25";"20";"";"nein";"nein"
"user_1";"Nutzer 1";"14.04.2026";"Konzeptarbeit";"Eventplanung";"08:00";"10:45";"165";"ruhiger Fokusblock";"nein";"nein"
"user_1";"Nutzer 1";"14.04.2026";"Ausarbeitung";"Marketing Zentral";"11:20";"13:50";"150";"";"nein";"nein"
"user_1";"Nutzer 1";"14.04.2026";"Dokumentation";"Administration";"14:20";"15:40";"80";"";"nein";"ja"
"user_1";"Nutzer 1";"15.04.2026";"Planung";"Organisation";"08:30";"09:30";"60";"";"nein";"nein"
"user_1";"Nutzer 1";"15.04.2026";"Teammeeting";"Meetings";"10:00";"11:15";"75";"";"nein";"nein"
"user_1";"Nutzer 1";"15.04.2026";"Kampagnenarbeit";"Eventplanung";"12:15";"14:25";"130";"";"nein";"nein"
"user_1";"Nutzer 1";"15.04.2026";"Nachbereitung";"Administration";"15:15";"16:05";"50";"";"ja";"nein"
"user_3";"Nutzer 3";"15.04.2026";"Monatscheck";"Organisation";"13:00";"13:35";"35";"wenig Daten";"nein";"nein"
"user_1";"Nutzer 1";"16.04.2026";"Inbox-Check";"Organisation";"08:15";"08:25";"10";"";"ja";"nein"
"user_1";"Nutzer 1";"16.04.2026";"Abstimmung Filiale";"Meetings";"08:25";"08:50";"25";"";"nein";"nein"
"user_1";"Nutzer 1";"16.04.2026";"Kurzfreigabe";"Marketing Zentral";"09:00";"09:12";"12";"kurze Session";"nein";"nein"
"user_1";"Nutzer 1";"16.04.2026";"Event-Rückfrage";"Eventplanung";"09:20";"09:55";"35";"";"nein";"nein"
"user_1";"Nutzer 1";"16.04.2026";"Netzwerk-Telefonat";"Netzwerk";"10:10";"10:55";"45";"";"nein";"nein"
"user_1";"Nutzer 1";"16.04.2026";"Flächenrunde";"Fläche";"12:25";"13:20";"55";"";"nein";"ja"
"user_1";"Nutzer 1";"16.04.2026";"Tagesabschluss";"Organisation";"15:05";"15:25";"20";"";"nein";"nein"
"user_1";"Nutzer 1";"17.04.2026";"Konzeptarbeit";"Eventplanung";"08:00";"10:45";"165";"ruhiger Fokusblock";"nein";"nein"
"user_1";"Nutzer 1";"17.04.2026";"Ausarbeitung";"Marketing Zentral";"11:20";"13:50";"150";"";"nein";"nein"
"user_1";"Nutzer 1";"17.04.2026";"Dokumentation";"Administration";"14:20";"15:40";"80";"";"nein";"ja"
"user_1";"Nutzer 1";"20.04.2026";"Planung";"Organisation";"08:30";"09:30";"60";"";"nein";"nein"
"user_1";"Nutzer 1";"20.04.2026";"Teammeeting";"Meetings";"10:00";"11:15";"75";"";"nein";"nein"
"user_1";"Nutzer 1";"20.04.2026";"Kampagnenarbeit";"Eventplanung";"12:15";"14:25";"130";"";"nein";"nein"
"user_1";"Nutzer 1";"20.04.2026";"Nachbereitung";"Administration";"15:15";"16:05";"50";"";"ja";"nein"
"user_1";"Nutzer 1";"21.04.2026";"Inbox-Check";"Organisation";"08:15";"08:25";"10";"";"ja";"nein"
"user_1";"Nutzer 1";"21.04.2026";"Abstimmung Filiale";"Meetings";"08:25";"08:50";"25";"";"nein";"nein"
"user_1";"Nutzer 1";"21.04.2026";"Kurzfreigabe";"Marketing Zentral";"09:00";"09:12";"12";"kurze Session";"nein";"nein"
"user_1";"Nutzer 1";"21.04.2026";"Event-Rückfrage";"Eventplanung";"09:20";"09:55";"35";"";"nein";"nein"
"user_1";"Nutzer 1";"21.04.2026";"Netzwerk-Telefonat";"Netzwerk";"10:10";"10:55";"45";"";"nein";"nein"
"user_1";"Nutzer 1";"21.04.2026";"Flächenrunde";"Fläche";"12:25";"13:20";"55";"";"nein";"ja"
"user_1";"Nutzer 1";"21.04.2026";"Tagesabschluss";"Organisation";"15:05";"15:25";"20";"";"nein";"nein"
"user_2";"Nutzer 2";"21.04.2026";"Kontrollmeeting";"Meetings";"09:00";"10:00";"60";"";"nein";"nein"
"user_2";"Nutzer 2";"21.04.2026";"Kontrollaufgabe";"Administration";"11:00";"12:30";"90";"";"nein";"nein"
"user_1";"Nutzer 1";"22.04.2026";"Konzeptarbeit";"Eventplanung";"08:00";"10:45";"165";"ruhiger Fokusblock";"nein";"nein"
"user_1";"Nutzer 1";"22.04.2026";"Ausarbeitung";"Marketing Zentral";"11:20";"13:50";"150";"";"nein";"nein"
"user_1";"Nutzer 1";"22.04.2026";"Dokumentation";"Administration";"14:20";"15:40";"80";"";"nein";"ja"
"user_1";"Nutzer 1";"23.04.2026";"Inbox-Check";"Organisation";"08:15";"08:25";"10";"";"ja";"nein"
"user_1";"Nutzer 1";"23.04.2026";"Abstimmung Filiale";"Meetings";"08:25";"08:50";"25";"";"nein";"nein"
"user_1";"Nutzer 1";"23.04.2026";"Kurzfreigabe";"Marketing Zentral";"09:00";"09:12";"12";"kurze Session";"nein";"nein"
"user_1";"Nutzer 1";"23.04.2026";"Event-Rückfrage";"Eventplanung";"09:20";"09:55";"35";"";"nein";"nein"
"user_1";"Nutzer 1";"23.04.2026";"Netzwerk-Telefonat";"Netzwerk";"10:10";"10:55";"45";"";"nein";"nein"
"user_1";"Nutzer 1";"23.04.2026";"Flächenrunde";"Fläche";"12:25";"13:20";"55";"";"nein";"ja"
"user_1";"Nutzer 1";"23.04.2026";"Tagesabschluss";"Organisation";"15:05";"15:25";"20";"";"nein";"nein"
"user_1";"Nutzer 1";"24.04.2026";"Konzeptarbeit";"Eventplanung";"08:00";"10:45";"165";"ruhiger Fokusblock";"nein";"nein"
"user_1";"Nutzer 1";"24.04.2026";"Ausarbeitung";"Marketing Zentral";"11:20";"13:50";"150";"";"nein";"nein"
"user_1";"Nutzer 1";"24.04.2026";"Dokumentation";"Administration";"14:20";"15:40";"80";"";"nein";"ja"
"user_1";"Nutzer 1";"25.04.2026";"Wochenabschluss";"Organisation";"10:00";"11:10";"70";"";"nein";"ja"
"user_1";"Nutzer 1";"27.04.2026";"Konzeptarbeit";"Eventplanung";"08:00";"10:45";"165";"ruhiger Fokusblock";"nein";"nein"
"user_1";"Nutzer 1";"27.04.2026";"Ausarbeitung";"Marketing Zentral";"11:20";"13:50";"150";"";"nein";"nein"
"user_1";"Nutzer 1";"27.04.2026";"Dokumentation";"Administration";"14:20";"15:40";"80";"";"nein";"ja"
"user_1";"Nutzer 1";"28.04.2026";"Inbox-Check";"Organisation";"08:15";"08:25";"10";"";"ja";"nein"
"user_1";"Nutzer 1";"28.04.2026";"Abstimmung Filiale";"Meetings";"08:25";"08:50";"25";"";"nein";"nein"
"user_1";"Nutzer 1";"28.04.2026";"Kurzfreigabe";"Marketing Zentral";"09:00";"09:12";"12";"kurze Session";"nein";"nein"
"user_1";"Nutzer 1";"28.04.2026";"Event-Rückfrage";"Eventplanung";"09:20";"09:55";"35";"";"nein";"nein"
"user_1";"Nutzer 1";"28.04.2026";"Netzwerk-Telefonat";"Netzwerk";"10:10";"10:55";"45";"";"nein";"nein"
"user_1";"Nutzer 1";"28.04.2026";"Flächenrunde";"Fläche";"12:25";"13:20";"55";"";"nein";"ja"
"user_1";"Nutzer 1";"28.04.2026";"Tagesabschluss";"Organisation";"15:05";"15:25";"20";"";"nein";"nein"
"user_1";"Nutzer 1";"29.04.2026";"Konzeptarbeit";"Eventplanung";"08:00";"10:45";"165";"ruhiger Fokusblock";"nein";"nein"
"user_1";"Nutzer 1";"29.04.2026";"Ausarbeitung";"Marketing Zentral";"11:20";"13:50";"150";"";"nein";"nein"
"user_1";"Nutzer 1";"29.04.2026";"Dokumentation";"Administration";"14:20";"15:40";"80";"";"nein";"ja"
"user_1";"Nutzer 1";"30.04.2026";"Planung";"Organisation";"08:30";"09:30";"60";"";"nein";"nein"
"user_1";"Nutzer 1";"30.04.2026";"Teammeeting";"Meetings";"10:00";"11:15";"75";"";"nein";"nein"
"user_1";"Nutzer 1";"30.04.2026";"Kampagnenarbeit";"Eventplanung";"12:15";"14:25";"130";"";"nein";"nein"
"user_1";"Nutzer 1";"30.04.2026";"Nachbereitung";"Administration";"15:15";"16:05";"50";"";"ja";"nein"
"user_1";"Nutzer 1";"01.05.2026";"Inbox-Check";"Organisation";"08:15";"08:25";"10";"";"ja";"nein"
"user_1";"Nutzer 1";"01.05.2026";"Abstimmung Filiale";"Meetings";"08:25";"08:50";"25";"";"nein";"nein"
"user_1";"Nutzer 1";"01.05.2026";"Kurzfreigabe";"Marketing Zentral";"09:00";"09:12";"12";"kurze Session";"nein";"nein"
"user_1";"Nutzer 1";"01.05.2026";"Event-Rückfrage";"Eventplanung";"09:20";"09:55";"35";"";"nein";"nein"
"user_1";"Nutzer 1";"01.05.2026";"Netzwerk-Telefonat";"Netzwerk";"10:10";"10:55";"45";"";"nein";"nein"
"user_1";"Nutzer 1";"01.05.2026";"Flächenrunde";"Fläche";"12:25";"13:20";"55";"";"nein";"ja"
"user_1";"Nutzer 1";"01.05.2026";"Tagesabschluss";"Organisation";"15:05";"15:25";"20";"";"nein";"nein"
"user_1";"Nutzer 1";"04.05.2026";"Konzeptarbeit";"Eventplanung";"08:00";"10:45";"165";"ruhiger Fokusblock";"nein";"nein"
"user_1";"Nutzer 1";"04.05.2026";"Ausarbeitung";"Marketing Zentral";"11:20";"13:50";"150";"";"nein";"nein"
"user_1";"Nutzer 1";"04.05.2026";"Dokumentation";"Administration";"14:20";"15:40";"80";"";"nein";"ja"
"user_1";"Nutzer 1";"05.05.2026";"Planung";"Organisation";"08:30";"09:30";"60";"";"nein";"nein"
"user_1";"Nutzer 1";"05.05.2026";"Teammeeting";"Meetings";"10:00";"11:15";"75";"";"nein";"nein"
"user_1";"Nutzer 1";"05.05.2026";"Kampagnenarbeit";"Eventplanung";"12:15";"14:25";"130";"";"nein";"nein"
"user_1";"Nutzer 1";"05.05.2026";"Nachbereitung";"Administration";"15:15";"16:05";"50";"";"ja";"nein"
"user_2";"Nutzer 2";"05.05.2026";"Kontrollmeeting";"Meetings";"09:00";"10:00";"60";"";"nein";"nein"
"user_2";"Nutzer 2";"05.05.2026";"Kontrollaufgabe";"Administration";"11:00";"12:30";"90";"";"nein";"nein"
"user_1";"Nutzer 1";"06.05.2026";"Inbox-Check";"Organisation";"08:15";"08:25";"10";"";"ja";"nein"
"user_1";"Nutzer 1";"06.05.2026";"Abstimmung Filiale";"Meetings";"08:25";"08:50";"25";"";"nein";"nein"
"user_1";"Nutzer 1";"06.05.2026";"Kurzfreigabe";"Marketing Zentral";"09:00";"09:12";"12";"kurze Session";"nein";"nein"
"user_1";"Nutzer 1";"06.05.2026";"Event-Rückfrage";"Eventplanung";"09:20";"09:55";"35";"";"nein";"nein"
"user_1";"Nutzer 1";"06.05.2026";"Netzwerk-Telefonat";"Netzwerk";"10:10";"10:55";"45";"";"nein";"nein"
"user_1";"Nutzer 1";"06.05.2026";"Flächenrunde";"Fläche";"12:25";"13:20";"55";"";"nein";"ja"
"user_1";"Nutzer 1";"06.05.2026";"Tagesabschluss";"Organisation";"15:05";"15:25";"20";"";"nein";"nein"
"user_1";"Nutzer 1";"07.05.2026";"Konzeptarbeit";"Eventplanung";"08:00";"10:45";"165";"ruhiger Fokusblock";"nein";"nein"
"user_1";"Nutzer 1";"07.05.2026";"Ausarbeitung";"Marketing Zentral";"11:20";"13:50";"150";"";"nein";"nein"
"user_1";"Nutzer 1";"07.05.2026";"Dokumentation";"Administration";"14:20";"15:40";"80";"";"nein";"ja"
"user_1";"Nutzer 1";"08.05.2026";"Inbox-Check";"Organisation";"08:15";"08:25";"10";"";"ja";"nein"
"user_1";"Nutzer 1";"08.05.2026";"Abstimmung Filiale";"Meetings";"08:25";"08:50";"25";"";"nein";"nein"
"user_1";"Nutzer 1";"08.05.2026";"Kurzfreigabe";"Marketing Zentral";"09:00";"09:12";"12";"kurze Session";"nein";"nein"
"user_1";"Nutzer 1";"08.05.2026";"Event-Rückfrage";"Eventplanung";"09:20";"09:55";"35";"";"nein";"nein"
"user_1";"Nutzer 1";"08.05.2026";"Netzwerk-Telefonat";"Netzwerk";"10:10";"10:55";"45";"";"nein";"nein"
"user_1";"Nutzer 1";"08.05.2026";"Flächenrunde";"Fläche";"12:25";"13:20";"55";"";"nein";"ja"
"user_1";"Nutzer 1";"08.05.2026";"Tagesabschluss";"Organisation";"15:05";"15:25";"20";"";"nein";"nein"
"user_1";"Nutzer 1";"11.05.2026";"Inbox-Check";"Organisation";"08:15";"08:25";"10";"";"ja";"nein"
"user_1";"Nutzer 1";"11.05.2026";"Abstimmung Filiale";"Meetings";"08:25";"08:50";"25";"";"nein";"nein"
"user_1";"Nutzer 1";"11.05.2026";"Kurzfreigabe";"Marketing Zentral";"09:00";"09:12";"12";"kurze Session";"nein";"nein"
"user_1";"Nutzer 1";"11.05.2026";"Event-Rückfrage";"Eventplanung";"09:20";"09:55";"35";"";"nein";"nein"
"user_1";"Nutzer 1";"11.05.2026";"Netzwerk-Telefonat";"Netzwerk";"10:10";"10:55";"45";"";"nein";"nein"
"user_1";"Nutzer 1";"11.05.2026";"Flächenrunde";"Fläche";"12:25";"13:20";"55";"";"nein";"ja"
"user_1";"Nutzer 1";"11.05.2026";"Tagesabschluss";"Organisation";"15:05";"15:25";"20";"";"nein";"nein"
"user_1";"Nutzer 1";"12.05.2026";"Konzeptarbeit";"Eventplanung";"08:00";"10:45";"165";"ruhiger Fokusblock";"nein";"nein"
"user_1";"Nutzer 1";"12.05.2026";"Ausarbeitung";"Marketing Zentral";"11:20";"13:50";"150";"";"nein";"nein"
"user_1";"Nutzer 1";"12.05.2026";"Dokumentation";"Administration";"14:20";"15:40";"80";"";"nein";"ja"
"user_1";"Nutzer 1";"13.05.2026";"Inbox-Check";"Organisation";"08:15";"08:25";"10";"";"ja";"nein"
"user_1";"Nutzer 1";"13.05.2026";"Abstimmung Filiale";"Meetings";"08:25";"08:50";"25";"";"nein";"nein"
"user_1";"Nutzer 1";"13.05.2026";"Kurzfreigabe";"Marketing Zentral";"09:00";"09:12";"12";"kurze Session";"nein";"nein"
"user_1";"Nutzer 1";"13.05.2026";"Event-Rückfrage";"Eventplanung";"09:20";"09:55";"35";"";"nein";"nein"
"user_1";"Nutzer 1";"13.05.2026";"Netzwerk-Telefonat";"Netzwerk";"10:10";"10:55";"45";"";"nein";"nein"
"user_1";"Nutzer 1";"13.05.2026";"Flächenrunde";"Fläche";"12:25";"13:20";"55";"";"nein";"ja"
"user_1";"Nutzer 1";"13.05.2026";"Tagesabschluss";"Organisation";"15:05";"15:25";"20";"";"nein";"nein"
"user_1";"Nutzer 1";"14.05.2026";"Konzeptarbeit";"Eventplanung";"08:00";"10:45";"165";"ruhiger Fokusblock";"nein";"nein"
"user_1";"Nutzer 1";"14.05.2026";"Ausarbeitung";"Marketing Zentral";"11:20";"13:50";"150";"";"nein";"nein"
"user_1";"Nutzer 1";"14.05.2026";"Dokumentation";"Administration";"14:20";"15:40";"80";"";"nein";"ja"
"user_1";"Nutzer 1";"15.05.2026";"Planung";"Organisation";"08:30";"09:30";"60";"";"nein";"nein"
"user_1";"Nutzer 1";"15.05.2026";"Teammeeting";"Meetings";"10:00";"11:15";"75";"";"nein";"nein"
"user_1";"Nutzer 1";"15.05.2026";"Kampagnenarbeit";"Eventplanung";"12:15";"14:25";"130";"";"nein";"nein"
"user_1";"Nutzer 1";"15.05.2026";"Nachbereitung";"Administration";"15:15";"16:05";"50";"";"ja";"nein"
"user_3";"Nutzer 3";"15.05.2026";"Monatscheck";"Organisation";"13:00";"13:35";"35";"wenig Daten";"nein";"nein"
"user_1";"Nutzer 1";"18.05.2026";"Inbox-Check";"Organisation";"08:15";"08:25";"10";"";"ja";"nein"
"user_1";"Nutzer 1";"18.05.2026";"Abstimmung Filiale";"Meetings";"08:25";"08:50";"25";"";"nein";"nein"
"user_1";"Nutzer 1";"18.05.2026";"Kurzfreigabe";"Marketing Zentral";"09:00";"09:12";"12";"kurze Session";"nein";"nein"
"user_1";"Nutzer 1";"18.05.2026";"Event-Rückfrage";"Eventplanung";"09:20";"09:55";"35";"";"nein";"nein"
"user_1";"Nutzer 1";"18.05.2026";"Netzwerk-Telefonat";"Netzwerk";"10:10";"10:55";"45";"";"nein";"nein"
"user_1";"Nutzer 1";"18.05.2026";"Flächenrunde";"Fläche";"12:25";"13:20";"55";"";"nein";"ja"
"user_1";"Nutzer 1";"18.05.2026";"Tagesabschluss";"Organisation";"15:05";"15:25";"20";"";"nein";"nein"
"user_1";"Nutzer 1";"19.05.2026";"Konzeptarbeit";"Eventplanung";"08:00";"10:45";"165";"ruhiger Fokusblock";"nein";"nein"
"user_1";"Nutzer 1";"19.05.2026";"Ausarbeitung";"Marketing Zentral";"11:20";"13:50";"150";"";"nein";"nein"
"user_1";"Nutzer 1";"19.05.2026";"Dokumentation";"Administration";"14:20";"15:40";"80";"";"nein";"ja"
"user_2";"Nutzer 2";"19.05.2026";"Kontrollmeeting";"Meetings";"09:00";"10:00";"60";"";"nein";"nein"
"user_2";"Nutzer 2";"19.05.2026";"Kontrollaufgabe";"Administration";"11:00";"12:30";"90";"";"nein";"nein"
"user_1";"Nutzer 1";"20.05.2026";"Planung";"Organisation";"08:30";"09:30";"60";"";"nein";"nein"
"user_1";"Nutzer 1";"20.05.2026";"Teammeeting";"Meetings";"10:00";"11:15";"75";"";"nein";"nein"
"user_1";"Nutzer 1";"20.05.2026";"Kampagnenarbeit";"Eventplanung";"12:15";"14:25";"130";"";"nein";"nein"
"user_1";"Nutzer 1";"20.05.2026";"Nachbereitung";"Administration";"15:15";"16:05";"50";"";"ja";"nein"
"user_1";"Nutzer 1";"21.05.2026";"Inbox-Check";"Organisation";"08:15";"08:25";"10";"";"ja";"nein"
"user_1";"Nutzer 1";"21.05.2026";"Abstimmung Filiale";"Meetings";"08:25";"08:50";"25";"";"nein";"nein"
"user_1";"Nutzer 1";"21.05.2026";"Kurzfreigabe";"Marketing Zentral";"09:00";"09:12";"12";"kurze Session";"nein";"nein"
"user_1";"Nutzer 1";"21.05.2026";"Event-Rückfrage";"Eventplanung";"09:20";"09:55";"35";"";"nein";"nein"
"user_1";"Nutzer 1";"21.05.2026";"Netzwerk-Telefonat";"Netzwerk";"10:10";"10:55";"45";"";"nein";"nein"
"user_1";"Nutzer 1";"21.05.2026";"Flächenrunde";"Fläche";"12:25";"13:20";"55";"";"nein";"ja"
"user_1";"Nutzer 1";"21.05.2026";"Tagesabschluss";"Organisation";"15:05";"15:25";"20";"";"nein";"nein"
"user_1";"Nutzer 1";"22.05.2026";"Konzeptarbeit";"Eventplanung";"08:00";"10:45";"165";"ruhiger Fokusblock";"nein";"nein"
"user_1";"Nutzer 1";"22.05.2026";"Ausarbeitung";"Marketing Zentral";"11:20";"13:50";"150";"";"nein";"nein"
"user_1";"Nutzer 1";"22.05.2026";"Dokumentation";"Administration";"14:20";"15:40";"80";"";"nein";"ja"
"user_1";"Nutzer 1";"23.05.2026";"Wochenabschluss";"Organisation";"10:00";"11:10";"70";"";"nein";"ja"